Record_ID,Date,Month,State,Region,River_Basin,Rainfall_mm,River_Level_m,Soil_Moisture,Upstream_Release_cumecs,Distance_to_River_km,Catchment_Slope_deg,Elevation_m,Drainage_Density_km_per_km2,Land_Use,Flood
R01476,2025-01-21,3,West Bengal,East,Ganga,20.1,1.86,0.109,1.5,2.29,2.99,59,1.62,Urban,0
R01477,2024-11-19,5,Mizoram,North-East,Barak,21.6,2.47,0.233,7.1,4.11,6.94,595,2.12,Wetland,0
R01478,2024-06-19,10,Maharashtra,West,Krishna,46.1,1.98,0.266,11.2,4.04,2.91,331,1.1,Urban,0
R01479,2025-04-24,9,Haryana,North,Ganga,177.9,5.76,0.665,58.8,1.14,6.36,900,1.59,Agriculture,1
R01480,2025-01-02,8,Kerala,South,Periyar,355.8,7.42,0.9,17.2,0.88,3.59,172,1.49,Urban,1
R01481,2024-10-24,12,Punjab,North,Indus,30.7,2.22,0.181,8.0,3.03,4.93,713,1.18,Barren,0
R01482,2024-12-27,7,Nagaland,North-East,Brahmaputra,280.9,9.93,0.868,61.0,3.14,6.76,653,2.61,Forest,1
R01483,2025-02-21,6,Gujarat,West,Sabarmati,235.3,4.32,0.786,7.8,0.78,3.94,217,1.14,Urban,1
R01484,2024-07-07,7,Gujarat,West,Tapi,198.0,4.12,0.682,8.0,3.48,2.79,396,1.16,Wetland,1
R01485,2025-05-29,2,Telangana,South,Godavari,26.4,2.07,0.14,5.7,3.55,3.49,176,1.69,Barren,0
R01486,2024-08-21,7,West Bengal,East,Ganga,269.3,6.86,0.847,120.1,5.82,4.77,315,1.51,Agriculture,1
R01487,2025-05-31,3,Manipur,North-East,Barak,9.9,1.67,0.138,3.1,2.68,8.47,675,2.5,Forest,0
R01488,2025-01-13,12,Uttarakhand,North,Ganga,32.8,1.9,0.15,7.2,3.86,5.35,870,1.29,Forest,0
R01489,2024-12-22,6,Maharashtra,West,Godavari,61.7,3.01,0.356,18.3,2.32,1.66,183,0.9,Urban,1
R01490,2024-11-19,5,Arunachal Pradesh,North-East,Brahmaputra,41.1,2.81,0.207,16.9,1.22,7.47,757,1.75,Urban,0
R01491,2024-08-13,8,Andhra Pradesh,South,Krishna,374.6,7.73,0.9,94.2,2.03,2.79,349,1.21,Agriculture,1
R01492,2024-06-21,4,Tamil Nadu,South,Vaigai,30.7,1.92,0.165,3.7,12.2,2.59,192,1.27,Barren,0
R01493,2024-06-26,10,Uttar Pradesh,North,Ganga,46.2,2.38,0.252,6.5,0.38,4.22,700,1.69,Agriculture,0
R01494,2025-07-05,9,Punjab,North,Indus,99.5,3.44,0.424,5.1,3.45,6.79,939,1.74,Agriculture,0
R01495,2024-10-28,8,Nagaland,North-East,Brahmaputra,309.4,11.0,0.9,18.4,1.95,9.09,709,2.04,Urban,1
R01496,2025-06-29,12,Sikkim,North-East,Teesta,0.0,1.18,0.154,23.3,7.3,8.59,669,2.98,Agriculture,0
R01497,2024-07-22,10,Madhya Pradesh,Central,Tapi,64.5,1.87,0.221,11.2,6.9,3.52,370,0.78,Barren,0
R01498,2025-06-14,7,Uttarakhand,North,Ganga,188.1,6.19,0.672,108.7,3.57,5.1,846,1.87,Urban,1
R01499,2024-07-16,7,West Bengal,East,Ganga,114.3,4.4,0.511,62.2,1.45,2.48,51,1.8,Wetland,1
R01500,2024-10-09,8,West Bengal,East,Ganga,213.8,6.56,0.729,70.0,3.68,3.18,34,1.98,Agriculture,1
R01501,2025-04-08,12,Punjab,North,Indus,21.6,1.84,0.213,8.9,0.38,5.25,929,0.85,Agriculture,0
R01502,2024-07-15,5,Uttarakhand,North,Ganga,25.0,2.08,0.17,4.6,3.59,6.0,736,1.93,Urban,0
R01503,2024-11-27,11,Jammu & Kashmir,North,Indus,81.4,2.86,0.334,16.0,3.96,7.43,811,1.37,Agriculture,0
R01504,2024-11-16,10,Arunachal Pradesh,North-East,Brahmaputra,50.7,3.02,0.17,2.9,1.93,8.37,754,2.42,Urban,0
R01505,2025-06-13,3,Odisha,East,Brahmani,39.7,1.9,0.273,5.9,2.44,4.69,5,1.61,Agriculture,0
R01506,2024-09-19,11,Kerala,South,Pamba,46.3,2.24,0.216,9.6,2.12,2.79,341,1.17,Urban,0
R01507,2024-12-10,7,Andhra Pradesh,South,Godavari,230.1,6.29,0.754,13.5,3.25,3.38,158,1.03,Barren,1
R01508,2024-11-08,7,Himachal Pradesh,North,Ganga,123.8,4.62,0.469,43.6,4.73,5.35,940,0.85,Barren,0
R01509,2024-11-08,11,Meghalaya,North-East,Brahmaputra,162.2,6.25,0.482,4.4,0.38,7.18,742,2.27,Barren,1
R01510,2025-02-28,12,Telangana,South,Krishna,18.6,1.54,0.145,4.0,10.3,2.63,129,0.95,Barren,0
R01511,2025-02-10,1,Tripura,North-East,Gumti,17.3,1.56,0.188,7.1,2.57,8.28,709,1.84,Wetland,0
R01512,2025-02-06,10,Chhattisgarh,Central,Godavari,68.1,2.88,0.273,5.2,3.9,4.92,219,1.44,Forest,1
R01513,2024-10-29,11,Chhattisgarh,Central,Mahanadi,77.0,3.15,0.336,1.3,3.76,3.05,195,0.85,Urban,1
R01514,2025-03-12,3,Meghalaya,North-East,Brahmaputra,28.1,2.45,0.214,2.0,1.79,8.92,870,2.13,Agriculture,0
R01515,2024-11-30,11,Meghalaya,North-East,Brahmaputra,44.0,2.49,0.198,1.9,2.54,8.97,649,2.08,Barren,0
R01516,2025-07-16,12,Andhra Pradesh,South,Godavari,20.6,1.95,0.154,4.7,7.42,2.4,5,1.59,Forest,0
R01517,2024-06-28,9,Chhattisgarh,Central,Godavari,188.0,5.02,0.635,22.0,5.52,2.41,485,1.38,Forest,1
R01518,2024-07-22,6,Himachal Pradesh,North,Indus,195.7,4.82,0.675,12.5,1.57,4.53,701,1.65,Wetland,1
R01519,2025-05-09,8,West Bengal,East,Ganga,239.8,7.03,0.846,65.8,0.26,2.52,25,1.96,Barren,1
R01520,2025-06-20,8,Telangana,South,Krishna,226.9,5.66,0.66,27.0,4.35,2.49,222,1.35,Forest,1
R01521,2024-10-14,4,Kerala,South,Periyar,9.0,1.65,0.128,10.6,4.91,3.08,148,1.11,Urban,0
R01522,2024-11-22,3,Punjab,North,Indus,0.7,1.52,0.084,13.2,0.73,7.64,859,2.0,Urban,0
R01523,2025-04-01,5,Haryana,North,Ganga,29.0,2.09,0.218,5.4,0.44,4.62,699,1.37,Agriculture,0
R01524,2024-12-29,4,West Bengal,East,Ganga,6.1,1.86,0.103,5.1,5.0,2.76,72,2.02,Urban,0
R01525,2024-06-21,11,Goa,West,Zuari,70.3,1.97,0.28,7.1,6.95,1.1,366,0.85,Agriculture,0
R01526,2024-09-08,7,West Bengal,East,Hooghly,262.9,6.94,0.831,5.3,1.96,2.58,149,1.49,Urban,1
R01527,2025-06-15,2,Goa,West,Mandovi,14.3,1.5,0.2,7.8,12.02,1.65,233,1.14,Agriculture,0
R01528,2025-04-09,7,Karnataka,South,Cauvery,420.3,7.99,0.9,42.9,8.08,2.97,224,1.53,Forest,1
R01529,2025-02-05,8,Mizoram,North-East,Barak,354.7,9.4,0.9,9.9,6.57,9.91,680,2.21,Barren,1
R01530,2025-03-15,8,Karnataka,South,Cauvery,119.3,3.43,0.445,73.0,3.2,2.92,398,1.38,Barren,0
R01531,2025-05-24,3,Uttarakhand,North,Ganga,21.3,1.84,0.157,1.2,1.4,6.1,888,1.74,Agriculture,0
R01532,2025-01-03,5,West Bengal,East,Hooghly,28.3,2.11,0.224,3.6,0.8,2.39,153,1.51,Agriculture,0
R01533,2025-01-09,8,Chhattisgarh,Central,Godavari,232.7,5.55,0.774,52.2,6.06,4.13,301,1.28,Barren,1
R01534,2025-01-23,3,Uttar Pradesh,North,Ganga,15.6,1.68,0.207,1.1,0.41,5.91,757,1.41,Agriculture,0
R01535,2025-03-13,2,Uttar Pradesh,North,Ganga,4.8,1.65,0.088,13.6,9.94,6.38,751,1.32,Forest,0
R01536,2024-12-10,8,Nagaland,North-East,Brahmaputra,226.7,8.32,0.719,91.7,1.86,6.93,695,2.39,Forest,1
R01537,2024-11-10,9,Uttar Pradesh,North,Ganga,160.8,5.67,0.583,80.6,3.43,6.65,797,0.99,Forest,1
R01538,2024-09-25,6,Chhattisgarh,Central,Mahanadi,359.1,8.98,0.9,12.3,5.37,2.8,465,1.45,Barren,1
R01539,2024-06-21,2,Uttar Pradesh,North,Ganga,38.9,2.49,0.221,5.3,7.09,5.6,1046,1.97,Wetland,0
R01540,2024-09-17,8,West Bengal,East,Ganga,223.3,6.58,0.811,18.4,2.87,2.58,5,1.53,Agriculture,1
R01541,2025-04-22,11,Jammu & Kashmir,North,Indus,92.8,2.99,0.383,1.3,3.04,7.05,942,1.55,Wetland,0
R01542,2025-03-04,10,Telangana,South,Krishna,97.7,3.26,0.318,12.2,1.19,4.08,92,1.09,Barren,0
R01543,2025-07-01,6,Sikkim,North-East,Teesta,353.0,10.61,0.9,4.3,1.22,8.73,833,2.37,Wetland,1
R01544,2025-05-05,3,Telangana,South,Godavari,38.4,2.03,0.191,8.2,0.48,3.12,155,1.71,Urban,0
R01545,2025-03-04,7,Goa,West,Mandovi,107.3,2.59,0.498,2.9,3.29,2.57,481,0.98,Agriculture,1
R01546,2025-01-21,2,Odisha,East,Brahmani,11.0,1.54,0.129,2.6,0.46,4.7,228,2.17,Urban,0
R01547,2024-09-20,10,Manipur,North-East,Barak,83.5,3.12,0.342,5.1,6.61,7.85,594,2.58,Agriculture,0
R01548,2025-01-09,4,Kerala,South,Pamba,44.9,2.51,0.2,10.0,4.73,3.9,224,1.98,Urban,0
R01549,2024-08-26,11,Meghalaya,North-East,Brahmaputra,89.2,4.1,0.351,14.2,5.54,7.89,1028,2.79,Barren,0
R01550,2024-06-02,8,Bihar,East,Ganga,369.9,9.35,0.9,21.7,4.18,2.68,5,1.32,Barren,1
R01551,2025-03-31,11,Manipur,North-East,Barak,115.2,3.72,0.47,7.6,4.23,7.56,835,1.86,Wetland,0
R01552,2025-01-13,6,Uttarakhand,North,Ganga,190.8,6.22,0.624,14.7,8.51,7.29,569,1.62,Forest,1
R01553,2025-01-26,6,Jammu & Kashmir,North,Indus,215.9,5.28,0.671,2.4,5.89,6.06,897,1.89,Forest,0
R01554,2025-03-23,4,Odisha,East,Mahanadi,23.1,2.27,0.203,9.6,2.25,3.24,5,1.6,Wetland,0
R01555,2024-07-22,5,Kerala,South,Pamba,0.0,1.86,0.092,10.6,6.64,2.34,230,1.19,Wetland,0
R01556,2025-04-23,3,Sikkim,North-East,Teesta,0.0,1.55,0.128,17.4,2.31,7.98,662,2.11,Barren,0
R01557,2024-07-10,4,Punjab,North,Indus,39.4,2.31,0.268,20.6,2.54,4.77,647,1.29,Wetland,0
R01558,2025-06-15,2,Andhra Pradesh,South,Krishna,13.8,1.95,0.19,5.6,3.21,2.11,260,2.05,Wetland,0
R01559,2025-07-20,7,Punjab,North,Indus,299.9,6.15,0.9,4.8,1.32,7.15,735,0.71,Wetland,1
R01560,2025-03-08,12,Uttar Pradesh,North,Ganga,16.2,1.81,0.207,1.2,2.32,5.25,393,1.72,Agriculture,0
R01561,2024-12-17,7,Rajasthan,West,Indus,169.2,4.07,0.53,5.6,2.54,2.19,14,1.47,Barren,1
R01562,2024-06-14,5,West Bengal,East,Ganga,44.5,2.47,0.204,7.2,1.69,3.49,5,0.98,Forest,0
R01563,2024-07-11,4,West Bengal,East,Hooghly,16.2,1.53,0.166,5.3,1.65,4.09,182,1.07,Urban,0
R01564,2025-06-16,5,Uttarakhand,North,Ganga,50.7,2.86,0.195,4.0,1.63,6.47,909,1.39,Urban,0
R01565,2024-07-21,7,Mizoram,North-East,Barak,336.9,8.99,0.9,6.0,1.64,9.68,923,2.09,Wetland,1
R01566,2024-09-02,1,Arunachal Pradesh,North-East,Brahmaputra,22.5,2.14,0.144,6.6,0.94,8.52,925,2.31,Forest,0
R01567,2025-07-06,10,West Bengal,East,Ganga,43.6,2.22,0.245,10.6,1.84,2.26,66,1.94,Barren,0
R01568,2024-06-10,5,West Bengal,East,Hooghly,0.0,1.52,0.064,20.5,0.32,3.62,5,1.64,Urban,0
R01569,2024-06-27,5,Chhattisgarh,Central,Mahanadi,6.4,1.71,0.123,5.1,0.43,3.12,341,1.1,Barren,0
R01570,2025-05-03,6,Himachal Pradesh,North,Indus,152.6,4.07,0.55,13.0,2.86,6.25,660,1.32,Agriculture,1
R01571,2024-08-17,1,Chhattisgarh,Central,Mahanadi,3.5,1.52,0.115,15.5,5.03,2.62,560,1.17,Forest,0
R01572,2024-10-20,1,Jharkhand,East,Subarnarekha,33.6,2.03,0.173,10.5,2.52,5.28,5,1.24,Forest,0
R01573,2024-09-05,9,Assam,North-East,Brahmaputra,325.9,11.78,0.9,13.1,3.13,7.15,854,2.4,Agriculture,1
R01574,2024-06-27,10,Tamil Nadu,South,Cauvery,80.0,2.69,0.236,3.9,6.92,3.82,318,1.32,Barren,0
R01575,2025-04-12,11,Madhya Pradesh,Central,Tapi,143.0,3.3,0.435,3.8,1.46,2.89,475,1.22,Forest,0
R01576,2025-03-11,2,Tripura,North-East,Gumti,17.9,1.93,0.117,14.7,3.07,8.05,338,2.4,Barren,0
R01577,2024-11-15,1,Chhattisgarh,Central,Mahanadi,31.6,2.14,0.181,10.1,4.6,3.9,467,0.93,Barren,0
R01578,2024-09-20,8,Goa,West,Zuari,252.8,4.03,0.782,5.0,3.53,0.88,426,1.15,Forest,0
R01579,2025-01-15,4,Uttar Pradesh,North,Ganga,24.6,2.03,0.168,10.2,4.72,6.52,815,1.4,Barren,0
R01580,2024-10-13,9,Gujarat,West,Sabarmati,168.1,3.95,0.556,2.0,6.53,0.45,375,1.01,Barren,1
R01581,2024-09-07,7,Andhra Pradesh,South,Godavari,346.5,8.85,0.9,35.8,0.85,2.68,330,1.09,Urban,1
R01582,2024-10-02,1,Haryana,North,Ganga,1.5,1.32,0.13,13.4,8.02,6.82,791,1.67,Forest,0
R01583,2024-09-04,3,Goa,West,Zuari,17.4,1.84,0.138,8.9,6.76,2.35,154,1.07,Barren,0
R01584,2025-03-11,3,Assam,North-East,Brahmaputra,17.4,1.99,0.147,9.9,1.65,8.49,693,2.28,Urban,0
R01585,2024-11-20,4,Sikkim,North-East,Teesta,0.0,1.37,0.176,15.4,3.9,9.53,575,2.16,Agriculture,0
R01586,2024-11-21,5,Arunachal Pradesh,North-East,Brahmaputra,18.3,2.13,0.206,2.6,5.07,8.85,889,2.2,Agriculture,0
R01587,2024-06-30,7,Uttarakhand,North,Ganga,159.8,5.59,0.565,36.9,2.62,7.4,821,1.73,Urban,1
R01588,2025-04-01,7,Jammu & Kashmir,North,Indus,198.1,4.79,0.681,9.7,7.68,7.97,912,1.62,Agriculture,1
R01589,2025-07-11,11,Haryana,North,Ganga,37.7,2.29,0.184,4.1,3.54,7.35,857,1.47,Barren,0
R01590,2024-06-01,2,Himachal Pradesh,North,Ganga,33.2,2.29,0.117,13.3,1.61,5.1,852,1.36,Urban,0
R01591,2025-01-15,11,Punjab,North,Indus,106.9,3.06,0.4,18.5,4.32,8.17,892,1.65,Urban,1
R01592,2025-01-08,10,Kerala,South,Periyar,155.5,3.86,0.499,14.4,2.36,4.14,153,1.83,Barren,1
R01593,2025-01-12,3,Telangana,South,Godavari,12.7,1.71,0.155,2.7,0.64,5.23,408,1.29,Urban,0
R01594,2025-07-24,12,Punjab,North,Indus,12.5,1.83,0.136,16.0,2.85,5.39,740,1.5,Barren,0
R01595,2024-11-06,3,Chhattisgarh,Central,Godavari,16.1,1.55,0.166,6.8,5.68,2.72,324,2.03,Barren,0
R01596,2024-10-25,10,Gujarat,West,Tapi,45.6,1.84,0.22,6.2,3.71,1.77,142,0.74,Urban,0
R01597,2024-10-23,9,Karnataka,South,Krishna,163.9,4.66,0.64,66.3,1.23,2.27,272,1.62,Agriculture,1
R01598,2025-06-27,9,Goa,West,Mandovi,284.0,4.18,0.894,5.9,6.36,2.59,417,0.98,Urban,0
R01599,2024-06-15,6,Rajasthan,West,Luni,152.4,2.58,0.56,3.4,12.97,4.64,292,0.5,Agriculture,0
R01600,2024-06-23,3,Odisha,East,Mahanadi,0.0,1.7,0.149,15.0,1.93,1.81,34,1.94,Wetland,0
R01601,2024-06-26,9,Jharkhand,East,Ganga,313.2,8.8,0.9,46.1,3.13,1.1,186,1.43,Wetland,1
R01602,2024-07-02,2,Haryana,North,Indus,9.4,1.82,0.082,12.1,1.12,6.03,759,1.04,Urban,0
R01603,2025-07-23,8,Assam,North-East,Brahmaputra,432.5,14.21,0.9,13.6,2.36,7.84,628,1.74,Forest,1
R01604,2024-08-06,2,Meghalaya,North-East,Brahmaputra,18.7,2.27,0.223,3.7,0.41,9.85,670,1.93,Wetland,0
R01605,2024-07-21,5,Haryana,North,Indus,36.3,2.09,0.15,10.8,4.47,6.25,977,1.07,Barren,0
R01606,2024-12-20,11,Sikkim,North-East,Teesta,78.4,3.39,0.339,4.2,0.75,8.43,819,2.48,Agriculture,0
R01607,2024-10-08,5,Meghalaya,North-East,Brahmaputra,43.2,2.56,0.263,5.7,1.58,7.4,672,2.21,Agriculture,0
R01608,2025-04-06,8,Andhra Pradesh,South,Godavari,282.6,7.14,0.9,39.8,2.04,4.07,292,1.28,Agriculture,1
R01609,2025-06-07,11,Jammu & Kashmir,North,Indus,89.7,2.63,0.351,11.4,1.4,7.38,576,1.95,Wetland,0
R01610,2024-06-26,2,Odisha,East,Mahanadi,35.8,2.69,0.235,7.7,1.68,2.79,103,1.33,Wetland,0
R01611,2024-11-09,12,Bihar,East,Ganga,14.9,1.84,0.103,18.9,0.99,2.62,88,1.29,Urban,0
R01612,2025-04-04,6,Chhattisgarh,Central,Mahanadi,105.3,4.4,0.449,14.6,0.43,4.38,225,1.29,Barren,1
R01613,2025-05-10,2,Andhra Pradesh,South,Krishna,11.5,1.84,0.131,3.8,1.06,4.0,191,1.54,Wetland,0
R01614,2025-07-19,5,Sikkim,North-East,Teesta,20.8,2.07,0.183,22.8,5.58,7.55,947,1.99,Barren,0
R01615,2024-08-01,7,Maharashtra,West,Tapi,198.0,4.02,0.643,13.3,3.14,2.29,265,0.76,Wetland,1
R01616,2025-01-16,8,Tripura,North-East,Gumti,290.9,6.2,0.889,7.6,1.12,8.35,601,2.5,Forest,1
R01617,2024-12-25,2,Uttarakhand,North,Ganga,0.0,1.42,0.088,2.4,5.84,6.03,704,1.63,Forest,0
R01618,2025-02-02,4,West Bengal,East,Hooghly,19.3,2.19,0.139,3.8,1.54,3.93,5,1.39,Urban,0
R01619,2024-10-27,2,Haryana,North,Ganga,31.9,2.69,0.232,6.0,2.45,6.09,747,1.57,Urban,0
R01620,2024-08-01,10,Uttar Pradesh,North,Ganga,54.0,3.12,0.3,8.1,1.21,6.9,854,1.96,Agriculture,1
R01621,2025-02-19,2,Goa,West,Mandovi,32.9,1.76,0.182,6.3,4.48,2.72,232,0.92,Wetland,0
R01622,2025-03-28,4,Kerala,South,Pamba,26.5,1.78,0.209,15.3,9.92,3.18,68,2.08,Wetland,0
R01623,2024-07-12,9,West Bengal,East,Hooghly,390.5,9.14,0.9,26.4,1.06,2.15,47,1.67,Barren,1
R01624,2025-02-19,1,Meghalaya,North-East,Brahmaputra,33.0,2.74,0.118,5.3,2.67,8.1,684,1.94,Urban,0
R01625,2025-04-29,6,Bihar,East,Kosi,245.5,7.81,0.839,0.5,4.55,1.61,30,1.78,Wetland,1
R01626,2024-10-12,1,Odisha,East,Mahanadi,54.1,2.5,0.268,8.8,10.29,1.98,252,1.85,Barren,0
R01627,2025-04-07,12,Tripura,North-East,Gumti,2.3,1.59,0.158,11.1,5.2,7.2,763,2.53,Wetland,0
R01628,2024-09-18,5,Jharkhand,East,Ganga,33.3,2.0,0.218,6.0,0.87,4.05,5,1.29,Wetland,0
R01629,2024-10-30,10,Tamil Nadu,South,Cauvery,1.7,1.67,0.112,5.0,2.56,1.78,316,1.33,Barren,0
R01630,2025-01-10,8,Tripura,North-East,Gumti,286.7,6.76,0.9,18.4,4.46,7.3,899,2.74,Agriculture,1
R01631,2024-06-09,7,Assam,North-East,Brahmaputra,331.1,11.19,0.9,100.5,3.41,6.21,640,1.74,Wetland,1
R01632,2025-03-25,10,Nagaland,North-East,Brahmaputra,57.8,2.96,0.285,6.4,3.65,8.16,740,2.12,Forest,0
R01633,2024-08-16,1,Madhya Pradesh,Central,Narmada,29.1,2.09,0.169,14.3,0.2,3.11,309,1.51,Urban,0
R01634,2025-05-06,6,Uttarakhand,North,Ganga,102.4,4.42,0.448,4.9,1.24,7.08,857,1.41,Urban,1
R01635,2025-02-09,7,Tamil Nadu,South,Vaigai,113.5,2.94,0.447,11.4,2.12,1.64,247,1.73,Wetland,1
R01636,2024-07-12,7,Chhattisgarh,Central,Godavari,268.0,6.71,0.842,33.6,2.01,3.25,179,1.64,Urban,1
R01637,2025-07-10,4,Tripura,North-East,Gumti,11.6,1.41,0.163,8.5,3.59,6.61,845,2.28,Forest,0
R01638,2025-05-22,12,Nagaland,North-East,Brahmaputra,14.2,1.91,0.162,9.2,1.2,7.49,836,2.45,Forest,0
R01639,2024-12-26,3,Haryana,North,Indus,34.6,1.56,0.213,5.2,0.96,6.59,554,1.11,Barren,0
R01640,2024-09-19,8,Madhya Pradesh,Central,Narmada,267.9,5.34,0.842,5.4,2.07,2.54,345,1.02,Barren,0
R01641,2025-06-02,5,Assam,North-East,Brahmaputra,44.5,2.76,0.277,5.9,3.71,7.27,670,1.95,Wetland,0
R01642,2024-11-10,6,Nagaland,North-East,Brahmaputra,230.8,9.2,0.714,8.1,7.03,9.65,862,2.27,Barren,1
R01643,2024-09-22,10,Bihar,East,Kosi,74.0,3.21,0.357,2.4,2.19,2.1,54,1.61,Wetland,1
R01644,2024-10-22,6,Haryana,North,Ganga,142.8,4.75,0.487,8.3,6.32,5.39,780,1.64,Barren,0
R01645,2025-02-21,3,Kerala,South,Pamba,26.2,1.97,0.165,4.7,3.15,3.07,361,1.57,Forest,0
R01646,2025-03-30,4,Chhattisgarh,Central,Godavari,17.8,1.77,0.165,3.5,1.23,1.51,528,1.48,Urban,0
R01647,2024-06-11,5,Karnataka,South,Krishna,21.2,1.62,0.091,3.3,7.2,2.82,416,0.83,Urban,0
R01648,2024-06-15,4,Goa,West,Zuari,27.5,1.55,0.176,1.6,6.18,2.99,327,1.26,Urban,0
R01649,2025-03-16,10,Arunachal Pradesh,North-East,Brahmaputra,92.9,3.95,0.326,13.4,0.41,8.79,631,2.63,Forest,0
R01650,2025-02-01,7,Punjab,North,Indus,152.6,3.88,0.554,5.7,4.98,7.4,763,1.41,Forest,0
R01651,2025-05-23,11,Kerala,South,Periyar,158.6,3.94,0.497,11.4,1.8,2.82,222,0.88,Barren,1
R01652,2025-02-15,7,Kerala,South,Pamba,456.6,9.08,0.9,6.1,6.13,3.83,164,1.0,Forest,1
R01653,2025-05-24,7,Rajasthan,West,Luni,205.7,2.84,0.692,4.4,0.64,1.86,204,0.84,Barren,1
R01654,2025-02-28,11,Assam,North-East,Brahmaputra,103.7,4.4,0.4,6.2,0.73,8.08,663,2.12,Agriculture,0
R01655,2025-07-22,11,Telangana,South,Godavari,93.3,3.28,0.371,13.7,0.2,3.43,424,0.8,Agriculture,0
R01656,2025-07-12,4,Nagaland,North-East,Brahmaputra,21.9,2.28,0.186,5.3,5.83,9.08,554,2.4,Forest,0
R01657,2024-08-21,10,Mizoram,North-East,Barak,102.8,3.58,0.367,4.2,3.98,7.97,1101,2.51,Barren,0
R01658,2024-11-12,8,Rajasthan,West,Luni,206.4,2.51,0.709,20.3,3.53,1.22,281,0.83,Agriculture,1
R01659,2024-10-18,7,Uttarakhand,North,Ganga,194.3,6.46,0.609,17.1,7.24,6.67,598,1.39,Forest,1
R01660,2025-04-17,11,Andhra Pradesh,South,Godavari,71.2,3.01,0.335,5.6,2.83,2.45,59,1.44,Wetland,0
R01661,2024-12-30,11,Maharashtra,West,Krishna,56.0,2.48,0.25,11.7,5.16,2.71,359,0.99,Forest,1
R01662,2024-08-04,7,Tripura,North-East,Gumti,285.2,6.89,0.853,6.4,3.3,7.17,778,2.36,Urban,1
R01663,2025-02-08,1,Uttarakhand,North,Ganga,29.0,1.92,0.201,2.3,2.2,5.24,848,1.38,Forest,0
R01664,2024-11-03,9,Odisha,East,Brahmani,262.8,6.34,0.851,18.2,1.63,0.84,5,1.48,Wetland,1
R01665,2025-01-02,4,Mizoram,North-East,Barak,17.3,1.66,0.149,3.9,5.12,7.13,658,2.6,Forest,0
R01666,2025-05-09,5,Uttarakhand,North,Ganga,38.4,2.35,0.234,7.4,1.83,6.65,677,1.16,Barren,0
R01667,2024-10-12,12,Uttar Pradesh,North,Ganga,33.0,2.29,0.133,10.9,1.1,6.34,894,1.08,Urban,0
R01668,2024-09-05,6,Himachal Pradesh,North,Indus,116.1,3.6,0.434,6.0,3.78,6.47,863,1.24,Forest,1
R01669,2024-12-09,7,Andhra Pradesh,South,Godavari,197.2,5.17,0.626,37.5,2.45,2.91,338,1.45,Urban,1
R01670,2024-07-04,4,Bihar,East,Ganga,20.4,1.92,0.179,10.3,4.27,1.53,261,1.51,Barren,0
R01671,2025-04-29,9,Sikkim,North-East,Teesta,366.7,10.85,0.9,3.4,1.47,8.73,736,2.25,Barren,1
R01672,2024-12-13,2,Maharashtra,West,Krishna,15.3,1.83,0.103,6.5,1.25,0.59,43,1.03,Barren,0
R01673,2025-01-25,6,Haryana,North,Indus,304.1,6.32,0.9,6.9,11.33,5.55,633,1.25,Wetland,1
R01674,2025-04-01,7,Kerala,South,Periyar,268.4,6.1,0.885,11.0,1.56,1.44,156,1.38,Agriculture,1
R01675,2024-08-22,4,Haryana,North,Ganga,17.6,1.85,0.153,2.8,1.01,4.75,839,1.22,Wetland,0
R01676,2025-02-06,10,Jharkhand,East,Subarnarekha,92.1,2.48,0.342,21.8,1.79,3.46,93,1.9,Wetland,0
R01677,2024-09-27,12,Meghalaya,North-East,Brahmaputra,5.5,1.64,0.094,1.5,6.77,8.35,700,1.87,Forest,0
R01678,2024-08-12,8,Meghalaya,North-East,Brahmaputra,215.2,8.46,0.702,183.3,6.7,8.21,807,2.01,Forest,1
R01679,2024-06-10,6,Telangana,South,Godavari,385.9,9.24,0.9,7.1,3.11,4.29,213,1.32,Forest,1
R01680,2025-04-10,1,Karnataka,South,Cauvery,49.3,1.91,0.258,14.8,3.87,1.46,287,1.43,Urban,0
R01681,2024-12-05,12,Karnataka,South,Krishna,10.8,1.2,0.092,10.7,3.36,4.35,84,1.53,Forest,1
R01682,2024-06-15,5,Meghalaya,North-East,Brahmaputra,6.9,1.64,0.09,14.8,3.84,6.94,785,1.7,Urban,0
R01683,2025-04-27,8,Meghalaya,North-East,Brahmaputra,380.3,13.18,0.9,26.1,1.07,7.84,639,2.52,Urban,1
R01684,2025-03-23,5,Bihar,East,Kosi,23.1,2.25,0.175,11.8,2.04,4.64,78,1.73,Agriculture,0
R01685,2025-06-24,3,Goa,West,Mandovi,5.3,1.46,0.081,5.5,2.01,3.88,313,0.93,Forest,0
R01686,2025-01-31,1,Telangana,South,Krishna,22.2,1.39,0.139,4.2,6.61,2.28,364,1.78,Urban,0
R01687,2024-06-13,8,Karnataka,South,Cauvery,260.9,5.28,0.787,39.1,7.06,4.5,228,1.32,Forest,1
R01688,2024-08-11,2,Arunachal Pradesh,North-East,Brahmaputra,37.9,2.88,0.172,9.4,1.9,7.4,599,2.17,Forest,0
R01689,2025-01-21,6,Assam,North-East,Brahmaputra,316.6,11.23,0.9,7.7,1.19,6.78,642,2.65,Barren,1
R01690,2025-04-17,8,Sikkim,North-East,Teesta,387.5,11.25,0.9,14.1,7.48,9.17,636,1.88,Urban,1
